arxiv_id,chunk_id,title,prose_ratio,chars,text
2606.19302v1,2606.19302v1:17792-19852,Optimal scenario design for climate emulation,0.665,2060,"where baseline emulator error is already minimal (O(10−2) vs. O(10−1) for other agents), the error in the optimized emulator decreases monotonically, suggesting"
2606.19302v1,2606.19302v1:19853-22031,Optimal scenario design for climate emulation,0.777,2178,"scenario (ScenarioMIP-CMIP7: Hext). (a) Ground-truth emissions trajectory. (b) Evolution of optimized training emissions over 1000 iterations, beginning from a "
2606.19302v1,2606.19302v1:22032-24293,Optimal scenario design for climate emulation,0.812,2261,"scenarios). While an idealized step-forcing yields a skillful emulator for many data-driven approaches Womack et al. (2026), it acts as a statistical outlier du"
2606.19302v1,2606.19302v1:24294-26701,Optimal scenario design for climate emulation,0.843,2407,the baseline emulator’s theoretical error lower bound (Fig. 5). The optimization process begins with a performance plateau attributable to small gradient magnit
2606.19302v1,2606.19302v1:26702-28576,Optimal scenario design for climate emulation,0.669,1874,"of emulating multiple agents and disaggregating their responses. Overfitting is most prevalent for the idealized DECK and realistic CS3 datasets, where 80 (a) C"
2606.19302v1,2606.19302v1:28577-30917,Optimal scenario design for climate emulation,0.818,2340,6). The emulator optimized over the combined dataset achieves high accuracy when evaluated on the out-of-distribution isolated forcing and climate intervention 
2606.19302v1,2606.19302v1:30918-33216,Optimal scenario design for climate emulation,0.765,2298,30 80 70 10−1 60 BC [Mt] 50 101 102 103 104 Update iteration no. 8 525 20 500 10 475 450 0 15 10 Sulfur [Mt] 5 1850 1900 1950 2000 2050 2100 2150 Year Figure 6:
2606.19302v1,2606.19302v1:33217-34979,Optimal scenario design for climate emulation,0.642,1762,"a 15.6% improvement on the idealized DECK. In contrast, optimizing from a constant initial condition produces a high-emissions trajectory (Fig. 7a) that lacks a"
2606.19302v1,2606.19302v1:34980-36818,Optimal scenario design for climate emulation,0.617,1838,−1 0 1 2 3 4 5 SCM-projected temperature anomaly [◦C] (a) Optimized emissions and resulting ∆T(t) (const. IC) (b) Optimized emissions and resulting ∆T(t) (sine 
2606.19302v1,2606.19302v1:36819-38885,Optimal scenario design for climate emulation,0.711,2066,10 10.0 7.5 ∆T(t) [◦C] 5.0 2.5 0.0 10.0 7.5 ∆T(t) [◦C] 5.0 2.5 0.0 19.7 58.4 53.1 28.8 Priority 1 Prioriity 2 DECK CS3 22.6 54.0 51.9 34.8 26.5 72.9 21.5 34.0 3
2606.19302v1,2606.19302v1:38886-41359,Optimal scenario design for climate emulation,0.804,2473,informative dataset based on a specific target rather than identify salient features from an existing dataset. Our application to an intermediate complexity cli
2606.19302v1,2606.19302v1:41360-43935,Optimal scenario design for climate emulation,0.822,2575,"SI Appendix 6, the generated trajectories illustrate that there is no single optimal scenario for training, but rather a family of optimal scenarios for a given"
2606.19302v1,2606.19302v1:43936-46370,Optimal scenario design for climate emulation,0.776,2434,"the next data point that minimizes the emulator’s loss. Second, we utilize the differentiability of our simple model to calibrate it to reproduce the median tem"
2606.19302v1,2606.19302v1:46371-48839,Optimal scenario design for climate emulation,0.829,2468,"missing from prior datasets Friedman (2002). Physically, a two-step training procedure could separate system identification from optimization: (1) estimate intr"
2606.19302v1,2606.19302v1:48840-51193,Optimal scenario design for climate emulation,0.761,2353,"large, impact-relevant ensembles in a fraction of the time, ultimately freeing computational resources to focus full-scale models on frontier Earth system scien"
2606.19302v1,2606.19302v1:51194-53439,Optimal scenario design for climate emulation,0.757,2245,"Implemented in JAX, this model leverages automatic differentiation for efficient gradient-based calibration while retaining the core structural components of Fa"
2606.19302v1,2606.19302v1:53440-54935,Optimal scenario design for climate emulation,0.83,1495,delegated to GAI tools under full human supervision: • Code generation • Code optimization • Proofreading and editing The GAI tool used was: Gemini 3.1 Pro. Res
2606.24563v1,2606.24563v1:0-2117,An observationally constrained probabilistic trigg,0.727,2117,"manuscript submitted to QJRMS An observationally constrained probabilistic trigger for organized deep convection in an NWP ensemble M. R. Muetzelfeldt1, R. S. P"
2606.24563v1,2606.24563v1:2118-4109,An observationally constrained probabilistic trigg,0.701,1991,"organized convection, producing high fractions of total rainfall over large swathes of the tropics and extratropics (Nesbitt et al., 2006; Feng et al., 2021). T"
2606.24563v1,2606.24563v1:4110-6366,An observationally constrained probabilistic trigg,0.748,2256,"organization of convection will occur. In previous studies, this has come solely from the convection parametrization scheme and the dynamical wind conditions, r"
2606.24563v1,2606.24563v1:6367-8559,An observationally constrained probabilistic trigg,0.752,2192,"MCSs, and second providing some justification for the length and time scales associated with the generated pattern. We initialize forecasts on the first of each"
2606.24563v1,2606.24563v1:8560-10606,An observationally constrained probabilistic trigg,0.713,2046,"(2025), and Stoch-PRIME-MCSP is the stochastic version of MCSP described below. For each configuration, 12 simulations initiated on the 1st of each month of 202"
2606.24563v1,2606.24563v1:10607-12849,An observationally constrained probabilistic trigg,0.74,2242,convection given that deep convection is active scales close to linearly with TCWV (our Figure 8a). The knowledge of whether deep convection is active in the nu
2606.24563v1,2606.24563v1:12850-15035,An observationally constrained probabilistic trigg,0.749,2185,due to its use of stochastic patterns. Halving or doubling the decorrelation length scale did not have a substantial impact on the spatial scale of simulated pr
2606.24563v1,2606.24563v1:15036-17098,An observationally constrained probabilistic trigg,0.734,2062,(30◦S–30◦N) using various length scales to obtain a series of spread-error relationships as a function of the width of the smoothing kernel. The aspect ratio is
2606.24563v1,2606.24563v1:17099-19135,An observationally constrained probabilistic trigg,0.815,2036,"domain) on 4 February 2020. We assess the degree of spatiotemporal organization using ASoP analysis (Section 2.4). The results are from a single, non-determinis"
2606.24563v1,2606.24563v1:19136-21214,An observationally constrained probabilistic trigg,0.766,2078,"over most areas except the subtropical highs and the Sahara. Both contribute too little from the low and extreme bins. The heavy bin also contributes too much, "
2606.24563v1,2606.24563v1:21215-22528,An observationally constrained probabilistic trigg,0.398,1313,"for the temporal correlation, although the temporal correlation of PRIME-MCSP is marginally too strong at longer lag times of nine hours (Lag 3) and longer. IME"
2606.24563v1,2606.24563v1:22529-24689,An observationally constrained probabilistic trigg,0.777,2160,"the overall distributions of precipitation (Figure 2) compared to Control. The top-heavy heating profile will stabilize the troposphere, which might lead to too"
2606.24563v1,2606.24563v1:24690-26532,An observationally constrained probabilistic trigg,0.647,1842,the double counting problem. The MSCP simulations are plausibly smoothing the precipitation field because of their use of spatiotemporal correlated patterns or 
2606.24563v1,2606.24563v1:26533-28746,An observationally constrained probabilistic trigg,0.781,2213,the end. This indicates that there is substantial noise in the unsmoothed precipitation which potentially saturates the spread and error earlier for them than f
2606.24563v1,2606.24563v1:28747-30968,An observationally constrained probabilistic trigg,0.792,2221,"tendencies produced by parametrization schemes but changing their vertical structure. However, similarly to SPPT, it does require the existing convection scheme"
2606.24563v1,2606.24563v1:30969-33143,An observationally constrained probabilistic trigg,0.782,2174,"and the momentum was shown to affect the precipitation structure. In future work, MCS momentum transports should also be considered, with care taken to calculat"
2606.24563v1,2606.24563v1:33144-34064,An observationally constrained probabilistic trigg,0.81,920,"Uncertainty Quantification for Earth System prediction’ (SUQCES). Data Availability The Unified Model output is stored on JASMIN, and will be made available upo"
2607.11457v1,2607.11457v1:0-2115,HourGlass: A probabilistic data-driven temporal do,0.775,2115,HOURGLASS: A PROBABILISTIC DATA-DRIVEN TEMPORAL DOWNSCALER FOR HOURLY GLOBAL AND REGIONAL WEATHER FORECASTING Magnus Sikora Ingstad a* Mariana C. A. Clare b* Ol
2607.11457v1,2607.11457v1:2116-4392,HourGlass: A probabilistic data-driven temporal do,0.759,2276,"consistent temporal evolution during rapidly evolving weather events, including extratropical cyclones and organised convection. Hourly precipitation remains a "
2607.11457v1,2607.11457v1:4393-6614,HourGlass: A probabilistic data-driven temporal do,0.786,2221,"mean squared error objective, and show signs of both spatial smoothing and jumpiness in the forecasts themselves. In this work, we present HourGlass, a probabil"
2607.11457v1,2607.11457v1:6615-8863,HourGlass: A probabilistic data-driven temporal do,0.761,2248,"the dataset we use. Although ERA5 reanalysis data exists at hourly resolution, the 4D-Var method used to create the reanalysis dataset means that it is not temp"
2607.11457v1,2607.11457v1:8864-11096,HourGlass: A probabilistic data-driven temporal do,0.728,2232,"same base model architecture as existing 6-hourly forecasting models [15, 20, 21, 17, 19]. The model is implemented within the Anemoi framework [5] and is based"
2607.11457v1,2607.11457v1:11097-13155,HourGlass: A probabilistic data-driven temporal do,0.701,2058,"a tendency rather than a full field. As a result, the residual target for the final timestep of the temporal downscaling window is zero, such that the model lea"
2607.11457v1,2607.11457v1:13156-15301,HourGlass: A probabilistic data-driven temporal do,0.742,2145,"issue, here we train on forecast data which is temporally more consistent within a given forecast integration. For our global forecast dataset, we use ECMWF’s o"
2607.11457v1,2607.11457v1:15302-17543,HourGlass: A probabilistic data-driven temporal do,0.744,2241,"7 is less abrupt. For Bris-HourGlass, we include an additional spatial consistency term, computing the two-dimensional fast Fourier transform (FFT) of {x} and y"
2607.11457v1,2607.11457v1:17544-19853,HourGlass: A probabilistic data-driven temporal do,0.737,2309,data-driven temporal downscaler for global and regional weather forecasting Figure 3: Construction of forecast datasets for training. A training sample must sta
2607.11457v1,2607.11457v1:19854-21892,HourGlass: A probabilistic data-driven temporal do,0.729,2038,that the resulting scores of methods (i) and (ii) are very similar in temporal consistency and we therefore adopt the simpler setup and train the temporal downs
2607.11457v1,2607.11457v1:21893-24165,HourGlass: A probabilistic data-driven temporal do,0.701,2272,temperature Solar insolation Temperature 2 m temperature Sine of Julian day Specific humidity 2 m dew point temperature Sine of latitude Wind speed u component 
2607.11457v1,2607.11457v1:24166-26381,HourGlass: A probabilistic data-driven temporal do,0.804,2215,"this is the most expensive part of training, we note that training for 1/3 the number of iterations on the final stage yields almost equal performance. 3 Verifi"
2607.11457v1,2607.11457v1:26382-28587,HourGlass: A probabilistic data-driven temporal do,0.798,2205,"(c) 2m temperature (southern hemisphere extratropics). Figure 6: RMSE of hourly forecasts produced by AIFSHourGlass applied to AIFS Single, compared to IFS hour"
2607.11457v1,2607.11457v1:28588-30783,HourGlass: A probabilistic data-driven temporal do,0.765,2195,"distribution (Figure 8). Including the aggregate terms min, max, and mean defined by (2) produces a distribution closer to the observed precipitation. Based on "
2607.11457v1,2607.11457v1:30784-33104,HourGlass: A probabilistic data-driven temporal do,0.82,2320,"The previous results considered the AIFS-HourGlass forecasts as individual snapshots, which does not directly assess the temporal structure of the reconstructed"
2607.11457v1,2607.11457v1:33105-35421,HourGlass: A probabilistic data-driven temporal do,0.812,2316,both evolve more rapidly in time and contain finer-scale spatial features. Bris-HourGlass performs particularly well for 2m temperature. It is shown in [20] tha
2607.11457v1,2607.11457v1:35422-37637,HourGlass: A probabilistic data-driven temporal do,0.82,2215,A probabilistic data-driven temporal downscaler for global and regional weather forecasting Figure 11: Fair CRPS of hourly forecasts produced by Bris-HourGlass 
2607.11457v1,2607.11457v1:37638-39810,HourGlass: A probabilistic data-driven temporal do,0.82,2172,"the MEPS control member, Bris-Hourglass run with the Bris forecaster, and Bris-Hourglass run with the IFS and MEPS analyses at 00, 06, 12 and 18 UTC as temporal"
2607.11457v1,2607.11457v1:39811-42027,HourGlass: A probabilistic data-driven temporal do,0.837,2216,SYNOP station observations. Shaded envelopes indicate the 10-90% quantile ranges. Initialisation time is 2025-10-03 06:00 UTC. We first look at Bris-HourGlass a
2607.11457v1,2607.11457v1:42028-44426,HourGlass: A probabilistic data-driven temporal do,0.848,2398,"and IFS. Both models produce similar overall precipitation patterns, with rainbands closely aligned with the storm’s frontal structures. In contrast to Bris-Hou"
2607.11457v1,2607.11457v1:44427-46639,HourGlass: A probabilistic data-driven temporal do,0.804,2212,"heavy rainfall and flash flooding. The pronounced spatial gradients, localised precipitation maxima, and rapid temporal evolution characteristic of such MCSs pr"
2607.11457v1,2607.11457v1:46640-48683,HourGlass: A probabilistic data-driven temporal do,0.722,2043,in a physically consistent manner. The time series of the area-averaged precipitation rate during the convective episode is shown in Figure 19b. Apart HourGlass
2607.11457v1,2607.11457v1:48684-50916,HourGlass: A probabilistic data-driven temporal do,0.836,2232,"of slight weakening, the observed precipitation generally increases from late 28 April to the end of 30 April. This overall evolution is captured by both AIFS-H"
2607.11457v1,2607.11457v1:50917-53102,HourGlass: A probabilistic data-driven temporal do,0.847,2185,"with observations. At this time, a southwest-northeast-oriented, back-bent line of cells is observed, generating strong localised precipitation while propagatin"
2607.11457v1,2607.11457v1:53103-55578,HourGlass: A probabilistic data-driven temporal do,0.87,2475,"but also due to the smooth fields used in input for AIFS-HourGlass Single. 5 Conclusion In this work, we introduce HourGlass, a probabilistic methodology for re"
2607.11457v1,2607.11457v1:55579-57648,HourGlass: A probabilistic data-driven temporal do,0.833,2069,"the HourGlass loss function will be investigated, such as introducing a multi-scale loss and adding terms to discourage insufficient spread near the boundaries."
2608.06082v1,2608.06082v1:0-2225,Dense-Cast: A lightweight ensemble of deep learnin,0.831,2225,"Dense-Cast: A lightweight ensemble of deep learning architectures for precipitation nowcasting Gourav Jyoti Kalita1, Hidam Kumarjit Singh1 1Department of Electr"
2608.06082v1,2608.06082v1:2226-4676,Dense-Cast: A lightweight ensemble of deep learnin,0.818,2450,"forecasting is crucial for disaster management and preparedness. In the field of meteorology, nowcasting pertains to the prediction of a weather variable with a"
2608.06082v1,2608.06082v1:4677-7026,Dense-Cast: A lightweight ensemble of deep learnin,0.749,2349,"has its limitations. Challenges in effective communication of the results can arise, and it tends to be more computationally intensive as compared to determinis"
2608.06082v1,2608.06082v1:7027-9110,Dense-Cast: A lightweight ensemble of deep learnin,0.8,2083,The method was reported to be able to generate forecasts for the next 120 minutes based on precipitation data from the previous 120 minutes. This method is para
2608.06082v1,2608.06082v1:9111-11339,Dense-Cast: A lightweight ensemble of deep learnin,0.779,2228,in the reserved forests and sanctuaries and cause grave suffering to them as well [15]. Effective short-term precipitation forecasting is crucial for mitigating
2608.06082v1,2608.06082v1:11340-13698,Dense-Cast: A lightweight ensemble of deep learnin,0.812,2358,"filling missing data Search for missing timestamps, and if any missing timestamps are found, recollect the missing data to fill the gaps Reducing redundancy If "
2608.06082v1,2608.06082v1:13699-15497,Dense-Cast: A lightweight ensemble of deep learnin,0.762,1798,which helps to alleviate the vanishing gradient problem occurring in large convolutional feedforward architectures. The mappings obtained by the residual blocks
2608.06082v1,2608.06082v1:15498-17512,Dense-Cast: A lightweight ensemble of deep learnin,0.787,2014,"are utilising a depth of, 𝑗= 3. (iv) Transition block: The transition block used here is composed of a pointwise convolution layer followed by a 2x2 max pooling"
2608.06082v1,2608.06082v1:17513-19301,Dense-Cast: A lightweight ensemble of deep learnin,0.744,1788,network with the layer normalization and the dropout applied additionally. (vi) Decoder: It comprises transpose convolutions and residual blocks that reconstruc
2608.06082v1,2608.06082v1:19302-21575,Dense-Cast: A lightweight ensemble of deep learnin,0.733,2273,"Here, the model takes five consecutive frames of half-hourly precipitation, i.e., t to t-4, and produces the precipitation maps for t+1 and t+2. Figure 5: Struc"
2608.06082v1,2608.06082v1:21576-23017,Dense-Cast: A lightweight ensemble of deep learnin,0.68,1441,"the MAE, the better the model predictions. RMSE MAE 𝑀𝐴𝐸= 1 𝑛 ∑|𝑌𝑎𝑐𝑡𝑢𝑎𝑙− 𝑌𝑝𝑟𝑒𝑑𝑖𝑐𝑡𝑒𝑑| The square root of the mean of the squared difference between the actual val"
2608.06082v1,2608.06082v1:23018-25097,Dense-Cast: A lightweight ensemble of deep learnin,0.756,2079,"higher than those of the U-Net model, the higher KGE score signifies that the model is able to capture the variability and correlation effectively. The proposed"
2608.08436v1,2608.08436v1:0-2292,FreCast: Refining Radar Echo Intensity via Phase-P,0.861,2292,"FreCast: Refining Radar Echo Intensity via Phase-Preserving Amplitude Residual Diffusion for Precipitation Nowcasting Heping Fang, Zihuai Yin, Kaicheng Mao, Pei"
2608.08436v1,2608.08436v1:2293-4696,FreCast: Refining Radar Echo Intensity via Phase-P,0.808,2403,"was supported in part by the National Natural Science Foundation of China under Grant 62272210, and Grant 62331014.(Corresponding author: Peng Yang). Heping Fan"
2608.08436v1,2608.08436v1:4697-7092,FreCast: Refining Radar Echo Intensity via Phase-P,0.834,2395,be broadly divided into deterministic and generative paradigms. Deterministic forecasting models [14]– [17] map an observed radar sequence to a single future se
2608.08436v1,2608.08436v1:7093-9570,FreCast: Refining Radar Echo Intensity via Phase-P,0.832,2477,"respectively, indicating that the prediction errors are not primarily caused by large-scale spatial displacement. (c), Contributions of the hit, missed, and fal"
2608.08436v1,2608.08436v1:9571-12068,FreCast: Refining Radar Echo Intensity via Phase-P,0.86,2497,anchor and models only the remaining amplitude-spectrum residual. The supervision target is defined as the difference between the normalized ground-truth amplit
2608.08436v1,2608.08436v1:12069-14478,FreCast: Refining Radar Echo Intensity via Phase-P,0.855,2409,"is a representative recurrent method. PredRNN, MIM, PredRNN++, and MAU further improve memory propagation, nonstationary dynamics modeling, and motion represent"
2608.08436v1,2608.08436v1:14479-16982,FreCast: Refining Radar Echo Intensity via Phase-P,0.84,2503,they differ in their refinement targets and modeling domains. C. Frequency-Domain Modeling for Precipitation Nowcasting Frequency information has been incorpora
2608.08436v1,2608.08436v1:16983-18916,FreCast: Refining Radar Echo Intensity via Phase-P,0.618,1933,"t=−Tin+1, with X ∈RTin×C×H×W , a model learns a mapping function Fθ to predict the future radar echo sequence Y = {Yt}Tout t=1 , with Y ∈RTout×C×H×W . This form"
2608.08436v1,2608.08436v1:18917-20971,FreCast: Refining Radar Echo Intensity via Phase-P,0.707,2054,term u · ∇I describes the advective transport of existing echo structures. The term S represents local source–sink effects that cannot be explained by advection
2608.08436v1,2608.08436v1:20972-22992,FreCast: Refining Radar Echo Intensity via Phase-P,0.731,2020,a substantial error can also arise when the echo location is approximately correct but its intensity is underestimated or overestimated. The pixel-domain error 
2608.08436v1,2608.08436v1:22993-25205,FreCast: Refining Radar Echo Intensity via Phase-P,0.775,2212,"predict the amplitude and phase, respectively, while ImagePriorNet performs image-prior-guided spectral correction. MixerNet and SpatialRefiner subsequently per"
2608.08436v1,2608.08436v1:25206-26792,FreCast: Refining Radar Echo Intensity via Phase-P,0.647,1586,"N −1 A (NA(At) + fA(HA)) , ¯Φt+ℓ= Φt + fΦ(HΦ). (9) Here, fA(·) and fΦ(·) denote AmpliNet and PhaseNet, respectively. 2) Image-Prior Spectrum Correction: Frequen"
2608.08436v1,2608.08436v1:26793-28596,FreCast: Refining Radar Echo Intensity via Phase-P,0.716,1803,"(11) Φ,t+ℓ, ˆA0 A ( ˆA0,n t+ℓ= N −1 t+ℓ). Here, GA,t+ℓand GΦ,t+ℓare amplitude and phase gates, and Γp Φ,t+ℓdenotes the phase-confidence map estimated from the i"
2608.08436v1,2608.08436v1:28597-30436,FreCast: Refining Radar Echo Intensity via Phase-P,0.692,1839,"SpatialRefiner and λs controls the residual scale. The output ˆY0 is used as the deterministic forecast, and ¯An t+ℓand ¯Φt+ℓserve as the spectral baseline for "
2608.08436v1,2608.08436v1:30437-31921,FreCast: Refining Radar Echo Intensity via Phase-P,0.576,1484,"Ct+ℓ= Concat 2) Diffusion-Based Residual Generation: The architecture of AmpResidualDM is shown in Fig. 6. Let z0 = ∆An t+ℓ. During training, the forward diffus"
2608.08436v1,2608.08436v1:31922-33918,FreCast: Refining Radar Echo Intensity via Phase-P,0.715,1996,"and the resulting output is taken as the final forecast ˜Y. By reusing this reconstruction and refinement path, the stochastic module corrects the amplitude res"
2608.08436v1,2608.08436v1:33919-35971,FreCast: Refining Radar Echo Intensity via Phase-P,0.837,2052,"dataset: [16, 74, 133, 160, 181, 219] for SEVIR, [12, 18, 24, 32] for MeteoNet, and [20, 30, 35, 40] for Shanghai Radar. Metrics. We evaluate image quality usin"
2608.08436v1,2608.08436v1:35972-37207,FreCast: Refining Radar Echo Intensity via Phase-P,0.444,1235,"IMAGE QUALITY METRICS ON THREE RADAR NOWCASTING DATASETS. BOLD VALUES INDICATE THE BEST PERFORMANCE FOR EACH METRIC. DET. DENOTES DETERMINISTIC MODELS, PROB. DE"
2608.08436v1,2608.08436v1:37208-39139,FreCast: Refining Radar Echo Intensity via Phase-P,0.707,1931,26.5376 EarthFormer Det./Non-dec. 1.8122 0.7536 0.3190 26.5418 AlphaPre Det./Dec. 1.6700 0.7756 0.2728 27.2903 DiffCast Prob./Dec. 1.7383 0.7881 0.1442 25.9726 
2608.08436v1,2608.08436v1:39140-40327,FreCast: Refining Radar Echo Intensity via Phase-P,0.392,1187,"VALUES INDICATE THE BEST PERFORMANCE FOR EACH METRIC. DET. DENOTES DETERMINISTIC MODELS, PROB. DENOTES PROBABILISTIC GENERATIVE MODELS, NON-DEC. DENOTES NON-DEC"
2608.08436v1,2608.08436v1:40328-42180,FreCast: Refining Radar Echo Intensity via Phase-P,0.755,1852,0.3964 0.5286 0.4571 0.2708 0.3679 SimVP Det./Non-dec. 0.4427 0.4667 0.5353 0.3227 0.5683 EarthFormer Det./Non-dec. 0.4555 0.5986 0.5708 0.3349 0.5453 Shanghai 
2608.08436v1,2608.08436v1:42181-44551,FreCast: Refining Radar Echo Intensity via Phase-P,0.875,2370,spurious echo expansion. Fig. 8 and Fig. 9 further show the variations in CSI and POD over different forecast lead times on the SEVIR dataset. As the forecast l
2608.08436v1,2608.08436v1:44552-46871,FreCast: Refining Radar Echo Intensity via Phase-P,0.832,2319,regions while preserving the geometric pattern and motion trend of the main rainband. C. Analysis and discussions To further analyze the sources of the performa
2608.08436v1,2608.08436v1:46872-49026,FreCast: Refining Radar Echo Intensity via Phase-P,0.849,2154,"achieves POD values of 0.8763, 0.7591, 0.4687, and 0.2940 at POD-16, POD-74, POD-133, and POD-160, respectively, all of which are the best results. This shows t"
2608.08436v1,2608.08436v1:49027-51301,FreCast: Refining Radar Echo Intensity via Phase-P,0.895,2274,"amplitude residual refinement and key FreCast component ablations. The upper rows compare DiffCast, the FreCast Backbone, and FreCast to illustrate differences "
2608.08436v1,2608.08436v1:51302-53507,FreCast: Refining Radar Echo Intensity via Phase-P,0.85,2205,rainband. 3) Ablation Analysis of Model Components and the Joint Reconstruction Strategy: To further analyze the contribution of each component in the complete 
2608.08436v1,2608.08436v1:53508-55636,FreCast: Refining Radar Echo Intensity via Phase-P,0.886,2128,with the above interpretation. The w/o ImagePrior variant predicts a smoother main precipitation band and insufficiently recovers the strong echo cores and boun
2608.21812v1,2608.21812v1:0-2137,Video Diffusion for Satellite-based High-Dynamical,0.794,2137,"Video Diffusion for Satellite-based High-Dynamical-Fidelity Precipitation (HiDFiP) Field Generation Runze Lia*, Yan Xiab, Yongquan Quc,d, Dongwei Fue, Clement G"
2608.21812v1,2608.21812v1:2138-4336,Video Diffusion for Satellite-based High-Dynamical,0.756,2198,satellite retrievals. We introduce an extensive suite of performance metrics to assess multifaceted dynamical fidelity of HiDFiP in both temporal-reconstruction
2608.21812v1,2608.21812v1:4337-6433,Video Diffusion for Satellite-based High-Dynamical,0.69,2096,"seamless satellite precipitation products, although commonly treated as observational references in numerical model evaluation and climate projection constraint"
2608.21812v1,2608.21812v1:6434-8499,Video Diffusion for Satellite-based High-Dynamical,0.742,2065,"training targets (Harder et al., 2026; Stock et al., 2024; Yuval et al., 2026). Distinct from numerical simulations, remotely sensed precipitation products exhi"
2608.21812v1,2608.21812v1:8500-10680,Video Diffusion for Satellite-based High-Dynamical,0.798,2180,"with the goal of reconstructing high-fidelity precipitation beyond radar’s limited spatiotemporal coverage. We demonstrate the framework over CONUS, which serve"
2608.21812v1,2608.21812v1:10681-12722,Video Diffusion for Satellite-based High-Dynamical,0.729,2041,"predictors used here include atmospheric variables from the European Centre for Medium-Range Weather Forecasts (ECMWF) Reanalysis Version 5 (ERA5), land-surface"
2608.21812v1,2608.21812v1:12723-14921,Video Diffusion for Satellite-based High-Dynamical,0.778,2198,"is provided at 15-min intervals, we derive 30-min MRMS precipitation by computing an hourly multiplicative factor (multi-sensor QPE divided by hourly-aggregated"
2608.21812v1,2608.21812v1:14922-16975,Video Diffusion for Satellite-based High-Dynamical,0.796,2053,"(available since October 2020) relative to IMERG V07 (since 1998) and ERA5/ERA5-Land (since 1940/1950), which naturally motivates the need for temporal reconstr"
2608.21812v1,2608.21812v1:16976-18785,Video Diffusion for Satellite-based High-Dynamical,0.824,1809,"2025b), shows distinct intensity correspondences between ground-based MRMS observations and singlesensor GMI retrievals across different storm stages (represent"
2608.21812v1,2608.21812v1:18786-20880,Video Diffusion for Satellite-based High-Dynamical,0.833,2094,"denote the joint frame and condition sequences), thereby enforcing physically plausible temporal evolution that preserves storm motion and lifecycle. Proposed F"
2608.21812v1,2608.21812v1:20881-22114,Video Diffusion for Satellite-based High-Dynamical,0.696,1233,"where 𝐵𝐵 is the batch size, 𝐶𝐶 is the number of input channels, F is the number of temporal frames, and 𝐻𝐻× 𝑊𝑊 is the spatial grid size. In this study, each inp"
2608.21812v1,2608.21812v1:22115-23778,Video Diffusion for Satellite-based High-Dynamical,0.691,1663,"(Song et al., 2021). Drawing 𝑀𝑀 independent residual 𝑀𝑀, the final ensemble predictions are obtained as: 𝒚𝒚ෝ(𝑖𝑖) = 𝒚𝒚ഥ𝜃𝜃+ 𝒓𝒓ො0 realizations {𝒓𝒓ො0 (𝑖𝑖)}𝑖𝑖=1 (𝑖𝑖)"
2608.21812v1,2608.21812v1:23779-24929,Video Diffusion for Satellite-based High-Dynamical,0.663,1150,"Stacking the frame-wise noise maps yields 𝝐𝝐∼𝒩𝒩(𝟎𝟎, 𝜮𝜮) , where 𝜮𝜮 denotes the resulting structured spatiotemporal covariance matrix. This temporal inductive bi"
2608.21812v1,2608.21812v1:24930-25717,Video Diffusion for Satellite-based High-Dynamical,0.585,787,") = 𝒩𝒩൫𝒓𝒓𝑡𝑡; ඥ𝛼𝛼ത𝑡𝑡𝒓𝒓0, (1 −𝛼𝛼ത𝑡𝑡)𝜮𝜮൯. (2) During reverse denoising, residual generation starts from 𝒓𝒓𝑇𝑇∼𝒩𝒩(𝟎𝟎, 𝜮𝜮) and proceeds through 𝐾𝐾 DDIM sampling steps"
2608.21812v1,2608.21812v1:25718-27499,Video Diffusion for Satellite-based High-Dynamical,0.756,1781,"objective, denoted by ℒ𝑣𝑣, which provides a stable denoising target across diffusion times. In practice, the diffusion loss alone tends to underrepresent heavy-"
2608.21812v1,2608.21812v1:27500-29809,Video Diffusion for Satellite-based High-Dynamical,0.821,2309,"experiments isolate the contributions of different categories of 4D environmental predictors to clarify how each group provides complementary, physically interp"
2608.21812v1,2608.21812v1:29810-32177,Video Diffusion for Satellite-based High-Dynamical,0.865,2367,the smoothing of fine-scale details that would result from premature ensemble averaging. Case Studies Case studies provide an initial visual assessment of storm
2608.21812v1,2608.21812v1:32178-34423,Video Diffusion for Satellite-based High-Dynamical,0.777,2245,including wavenumber–frequency spectra for storm propagation and two-dimensional wavenumber spectra for storm morphology and anisotropy. Full spectral estimatio
2608.21812v1,2608.21812v1:34424-36600,Video Diffusion for Satellite-based High-Dynamical,0.792,2176,"clip are excluded from the analysis. Additionally, we fit an equivalent ellipse to each system using the secondorder central moments of its binary mask (Zhang e"
2608.21812v1,2608.21812v1:36601-38924,Video Diffusion for Satellite-based High-Dynamical,0.819,2323,"of representative storms, with particular emphasis on moderate-to-highintensity cases (Kossaifi et al., 2026). Slightly more permissive tracking settings are ap"
2608.21812v1,2608.21812v1:38925-40885,Video Diffusion for Satellite-based High-Dynamical,0.833,1960,"upscale growth, and domain-scale translation within a single sampled clip. Five representative frames are shown for MRMS, IMERG, the three baselines (Attention "
2608.21812v1,2608.21812v1:40886-43000,Video Diffusion for Satellite-based High-Dynamical,0.84,2114,"(d6–d7, e6–e7), partly consistent with the frame-to-frame discontinuity induced by generative stochasticity as schematized in Figure 1. By contrast, HiDFiP more"
